2
70,64
2
age,mass
luminosity_group0,luminosity_group1
year,Msun
erg/s,erg/s
100000.0,3.0
200000000.0,120.0
log,log
1.32333000e+37,1.52599000e+37,1.41641000e+37,1.07543000e+37,1.17057000e+37,1.14054000e+37,1.01426000e+37,9.96084000e+36,9.94629000e+36,9.91401000e+36,9.92594000e+36,9.85418000e+36,9.99168000e+36,1.00029000e+37,9.99782000e+36,9.98988000e+36,9.93353000e+36,9.92397000e+36,9.97887000e+36,1.00155000e+37,1.00066000e+37,1.00560000e+37,1.01487000e+37,1.00755000e+37,9.87342000e+36,9.99199000e+36,1.00297000e+37,1.01115000e+37,1.01490000e+37,1.01900000e+37,1.02766000e+37,1.02922000e+37,1.03513000e+37,1.04521000e+37,1.05628000e+37,1.06545000e+37,1.08142000e+37,1.09769000e+37,1.11436000e+37,1.13489000e+37,1.15760000e+37,1.18841000e+37,1.22627000e+37,1.26765000e+37,1.31746000e+37,1.37786000e+37,1.45038000e+37,1.55110000e+37,1.66734000e+37,1.79646000e+37,2.02146000e+37,2.07001000e+27,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.88393000e+37,1.53729000e+37,1.29952000e+37,1.47328000e+37,1.30913000e+37,1.22417000e+37,1.22255000e+37,1.20175000e+37,1.22031000e+37,1.21477000e+37,1.21495000e+37,1.21563000e+37,1.21625000e+37,1.21633000e+37,1.21963000e+37,1.22445000e+37,1.23247000e+37,1.22044000e+37,1.22354000e+37,1.22128000e+37,1.23320000e+37,1.23215000e+37,1.21494000e+37,1.22347000e+37,1.22689000e+37,1.23037000e+37,1.23276000e+37,1.23594000e+37,1.24494000e+37,1.24908000e+37,1.25940000e+37,1.26746000e+37,1.27653000e+37,1.29254000e+37,1.30467000e+37,1.31978000e+37,1.34062000e+37,1.36393000e+37,1.39054000e+37,1.42063000e+37,1.45919000e+37,1.49881000e+37,1.54984000e+37,1.60679000e+37,1.67881000e+37,1.76980000e+37,1.88629000e+37,2.02510000e+37,2.17835000e+37,2.43832000e+37,1.68933000e+33,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.70707000e+37,1.55098000e+37,1.72640000e+37,1.52567000e+37,1.44311000e+37,1.42486000e+37,1.42793000e+37,1.43228000e+37,1.43923000e+37,1.45157000e+37,1.44890000e+37,1.45667000e+37,1.45384000e+37,1.45434000e+37,1.41982000e+37,1.42779000e+37,1.44408000e+37,1.42632000e+37,1.45289000e+37,1.45295000e+37,1.44587000e+37,1.44378000e+37,1.43500000e+37,1.46548000e+37,1.46481000e+37,1.47469000e+37,1.44568000e+37,1.47205000e+37,1.46131000e+37,1.46988000e+37,1.50079000e+37,1.49627000e+37,1.51352000e+37,1.52492000e+37,1.56222000e+37,1.60613000e+37,1.60241000e+37,1.66042000e+37,1.66601000e+37,1.73250000e+37,1.75600000e+37,1.82790000e+37,1.87937000e+37,1.98795000e+37,2.06863000e+37,2.19593000e+37,2.39182000e+37,2.57362000e+37,2.88200000e+37,3.25457000e+27,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.91566000e+37,2.06891000e+37,1.82746000e+37,1.74077000e+37,1.72726000e+37,1.73148000e+37,1.73723000e+37,1.71397000e+37,1.73078000e+37,1.74399000e+37,1.72433000e+37,1.73822000e+37,1.68425000e+37,1.70080000e+37,1.71842000e+37,1.72511000e+37,1.71708000e+37,1.70947000e+37,1.73130000e+37,1.73692000e+37,1.73067000e+37,1.74425000e+37,1.74727000e+37,1.73656000e+37,1.76836000e+37,1.77833000e+37,1.78179000e+37,1.79188000e+37,1.80774000e+37,1.82164000e+37,1.83414000e+37,1.85989000e+37,1.87489000e+37,1.89885000e+37,1.93061000e+37,1.95820000e+37,1.99830000e+37,2.04412000e+37,2.09553000e+37,2.15563000e+37,2.22960000e+37,2.31867000e+37,2.42701000e+37,2.55786000e+37,2.72109000e+37,2.92128000e+37,3.13816000e+37,3.51523000e+37,2.61696000e+27,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.45211000e+37,2.18311000e+37,2.09811000e+37,2.09945000e+37,2.07952000e+37,2.10549000e+37,2.09089000e+37,2.05395000e+37,2.06555000e+37,2.05558000e+37,2.05151000e+37,2.07263000e+37,2.09711000e+37,2.13734000e+37,2.10835000e+37,2.04651000e+37,2.08933000e+37,2.08814000e+37,2.05861000e+37,2.09828000e+37,2.10551000e+37,2.12392000e+37,2.11064000e+37,2.12724000e+37,2.13671000e+37,2.15235000e+37,2.17301000e+37,2.19995000e+37,2.19701000e+37,2.21513000e+37,2.23206000e+37,2.26424000e+37,2.29803000e+37,2.33362000e+37,2.36741000e+37,2.41467000e+37,2.46813000e+37,2.52881000e+37,2.61319000e+37,2.69710000e+37,2.81150000e+37,2.93872000e+37,3.10537000e+37,3.31364000e+37,3.52668000e+37,3.77988000e+37,4.22244000e+37,4.66303000e+27,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.58452000e+37,2.48783000e+37,2.47881000e+37,2.47822000e+37,2.48390000e+37,2.47438000e+37,2.48616000e+37,2.44161000e+37,2.48168000e+37,2.49380000e+37,2.48925000e+37,2.49541000e+37,2.44558000e+37,2.41046000e+37,2.46611000e+37,2.40542000e+37,2.46458000e+37,2.47680000e+37,2.48788000e+37,2.49588000e+37,2.43820000e+37,2.51539000e+37,2.44640000e+37,2.52524000e+37,2.55253000e+37,2.48709000e+37,2.57806000e+37,2.60972000e+37,2.57402000e+37,2.64844000e+37,2.68906000e+37,2.67262000e+37,2.75570000e+37,2.81093000e+37,2.84308000e+37,2.92724000e+37,2.89613000e+37,3.08113000e+37,3.20241000e+37,3.29487000e+37,3.47704000e+37,3.64855000e+37,3.82835000e+37,4.07229000e+37,4.35608000e+37,4.82338000e+37,1.54151000e+27,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.89019000e+37,2.88719000e+37,2.87739000e+37,2.86833000e+37,2.86606000e+37,2.88612000e+37,2.84447000e+37,2.88397000e+37,2.91553000e+37,2.88156000e+37,2.76811000e+37,2.83184000e+37,2.85133000e+37,2.84011000e+37,2.84186000e+37,2.83798000e+37,2.86774000e+37,2.87428000e+37,2.88911000e+37,2.90161000e+37,2.89505000e+37,2.91479000e+37,2.93476000e+37,2.94452000e+37,2.94917000e+37,2.99362000e+37,3.00787000e+37,3.03047000e+37,3.07305000e+37,3.10333000e+37,3.12901000e+37,3.19697000e+37,3.24644000e+37,3.29160000e+37,3.38552000e+37,3.45899000e+37,3.55701000e+37,3.68493000e+37,3.80294000e+37,4.00631000e+37,4.19562000e+37,4.46010000e+37,4.81541000e+37,5.17909000e+37,5.71618000e+37,6.51254000e+37,8.30019000e+32,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.42479000e+37,3.39212000e+37,3.39640000e+37,3.43703000e+37,3.40663000e+37,3.41084000e+37,3.42615000e+37,3.31844000e+37,3.32481000e+37,3.35043000e+37,3.35259000e+37,3.36707000e+37,3.36761000e+37,3.38216000e+37,3.37507000e+37,3.39205000e+37,3.39621000e+37,3.40027000e+37,3.42412000e+37,3.43005000e+37,3.44273000e+37,3.46540000e+37,3.48201000e+37,3.51021000e+37,3.53358000e+37,3.56031000e+37,3.59854000e+37,3.62596000e+37,3.66855000e+37,3.72078000e+37,3.77390000e+37,3.83608000e+37,3.91227000e+37,3.99531000e+37,4.09050000e+37,4.21483000e+37,4.34061000e+37,4.51453000e+37,4.70774000e+37,4.96144000e+37,5.25524000e+37,5.66857000e+37,6.14008000e+37,6.70595000e+37,7.49951000e+37,1.74316000e+27,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.01105000e+37,4.02840000e+37,3.98127000e+37,3.98242000e+37,3.87180000e+37,3.86271000e+37,3.85629000e+37,3.84650000e+37,3.92225000e+37,3.91421000e+37,3.92480000e+37,3.93228000e+37,3.95269000e+37,3.93771000e+37,3.94751000e+37,3.97709000e+37,3.98591000e+37,4.00776000e+37,4.03391000e+37,4.04457000e+37,4.04812000e+37,4.08821000e+37,4.11444000e+37,4.13214000e+37,4.17857000e+37,4.21288000e+37,4.24770000e+37,4.30210000e+37,4.36110000e+37,4.41942000e+37,4.49403000e+37,4.58207000e+37,4.67495000e+37,4.79432000e+37,4.92776000e+37,5.08279000e+37,5.27911000e+37,5.50746000e+37,5.79078000e+37,6.13701000e+37,6.59453000e+37,7.11332000e+37,7.72920000e+37,8.67227000e+37,2.23339000e+27,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.67353000e+37,4.63138000e+37,4.46558000e+37,4.50225000e+37,4.49695000e+37,4.48728000e+37,4.49372000e+37,4.50189000e+37,4.51759000e+37,4.54237000e+37,4.55622000e+37,4.53622000e+37,4.56038000e+37,4.56934000e+37,4.59078000e+37,4.60664000e+37,4.61682000e+37,4.64464000e+37,4.66943000e+37,4.69194000e+37,4.71374000e+37,4.74690000e+37,4.79227000e+37,4.81965000e+37,4.85857000e+37,4.92753000e+37,4.96728000e+37,5.03314000e+37,5.10776000e+37,5.19171000e+37,5.28309000e+37,5.40187000e+37,5.53295000e+37,5.67987000e+37,5.86539000e+37,6.08011000e+37,6.33643000e+37,6.66850000e+37,7.05008000e+37,7.55766000e+37,8.14477000e+37,8.78740000e+37,9.94425000e+37,1.11630000e+28,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.04539000e+37,5.14428000e+37,5.11545000e+37,5.13095000e+37,5.15131000e+37,5.15194000e+37,5.16020000e+37,5.15164000e+37,5.22513000e+37,5.20762000e+37,5.21301000e+37,5.21907000e+37,5.29127000e+37,5.25884000e+37,5.27614000e+37,5.28797000e+37,5.32443000e+37,5.34346000e+37,5.36712000e+37,5.41767000e+37,5.46229000e+37,5.47896000e+37,5.51411000e+37,5.60846000e+37,5.64033000e+37,5.68622000e+37,5.76437000e+37,5.86649000e+37,5.93955000e+37,6.03889000e+37,6.21011000e+37,6.32313000e+37,6.48032000e+37,6.74253000e+37,6.93765000e+37,7.21686000e+37,7.61065000e+37,8.01290000e+37,8.60244000e+37,9.30460000e+37,9.85150000e+37,1.11503000e+38,1.26321000e+38,2.18116000e+27,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.79948000e+37,5.80764000e+37,5.87686000e+37,5.81444000e+37,5.82933000e+37,5.84479000e+37,5.86020000e+37,5.88236000e+37,5.90213000e+37,5.90782000e+37,5.92278000e+37,5.95510000e+37,5.96816000e+37,5.98081000e+37,6.01410000e+37,6.04312000e+37,6.07245000e+37,6.09782000e+37,6.14839000e+37,6.19484000e+37,6.22191000e+37,6.26413000e+37,6.33094000e+37,6.39790000e+37,6.45783000e+37,6.54206000e+37,6.64824000e+37,6.74354000e+37,6.84913000e+37,6.99841000e+37,7.16974000e+37,7.33956000e+37,7.57004000e+37,7.85261000e+37,8.14533000e+37,8.55106000e+37,9.04144000e+37,9.66315000e+37,1.04585000e+38,1.14270000e+38,1.24113000e+38,1.42709000e+38,4.42394000e+27,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.53867000e+37,6.58448000e+37,6.60828000e+37,6.58882000e+37,6.57848000e+37,6.63801000e+37,6.66308000e+37,6.61543000e+37,6.64585000e+37,6.68444000e+37,6.73819000e+37,6.70915000e+37,6.73660000e+37,6.79904000e+37,6.84540000e+37,6.83115000e+37,6.85385000e+37,6.94466000e+37,7.00051000e+37,6.98894000e+37,7.04621000e+37,7.15295000e+37,7.23356000e+37,7.24656000e+37,7.34871000e+37,7.50482000e+37,7.61098000e+37,7.65263000e+37,7.85672000e+37,8.06793000e+37,8.20453000e+37,8.44205000e+37,8.80271000e+37,9.08170000e+37,9.48689000e+37,1.00864000e+38,1.06538000e+38,1.15285000e+38,1.25423000e+38,1.34053000e+38,1.54788000e+38,1.79226000e+38,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.49989000e+37,7.50710000e+37,7.49252000e+37,7.47366000e+37,7.51286000e+37,7.50843000e+37,7.52744000e+37,7.53408000e+37,7.53447000e+37,7.54738000e+37,7.58193000e+37,7.61751000e+37,7.64019000e+37,7.68662000e+37,7.72684000e+37,7.76212000e+37,7.80021000e+37,7.84478000e+37,7.90824000e+37,7.96854000e+37,8.01088000e+37,8.08372000e+37,8.19273000e+37,8.28285000e+37,8.37888000e+37,8.50798000e+37,8.65843000e+37,8.80323000e+37,8.98163000e+37,9.21447000e+37,9.47653000e+37,9.75353000e+37,1.01211000e+38,1.05895000e+38,1.10956000e+38,1.18130000e+38,1.26787000e+38,1.38962000e+38,1.43712000e+38,1.66881000e+38,1.94353000e+38,4.14387000e+27,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.61435000e+37,8.63772000e+37,8.32114000e+37,8.66867000e+37,8.58824000e+37,8.66346000e+37,8.70277000e+37,8.72778000e+37,8.67303000e+37,8.72570000e+37,8.77825000e+37,8.81749000e+37,8.59822000e+37,8.83318000e+37,8.89515000e+37,8.94921000e+37,8.59885000e+37,8.97207000e+37,9.07401000e+37,9.15378000e+37,9.23225000e+37,9.17530000e+37,9.35817000e+37,9.48194000e+37,9.60398000e+37,9.60777000e+37,9.83446000e+37,1.00487000e+38,1.02890000e+38,1.04482000e+38,1.08474000e+38,1.12529000e+38,1.12518000e+38,1.22450000e+38,1.30085000e+38,1.38660000e+38,1.45130000e+38,1.67606000e+38,1.78032000e+38,2.01588000e+38,7.68276000e+37,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.63978000e+37,9.62219000e+37,9.65730000e+37,9.71799000e+37,9.74873000e+37,9.68219000e+37,9.72278000e+37,9.76644000e+37,9.80483000e+37,9.82249000e+37,9.80320000e+37,9.85820000e+37,9.92823000e+37,9.97178000e+37,9.96990000e+37,1.00086000e+38,1.00778000e+38,1.01702000e+38,1.02215000e+38,1.02562000e+38,1.03496000e+38,1.04848000e+38,1.05831000e+38,1.06748000e+38,1.07969000e+38,1.09903000e+38,1.11758000e+38,1.13473000e+38,1.15697000e+38,1.18978000e+38,1.22292000e+38,1.25629000e+38,1.31293000e+38,1.38746000e+38,1.46791000e+38,1.47631000e+38,1.72570000e+38,1.70256000e+38,2.00845000e+38,2.54858000e+38,8.20850000e+27,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.11852000e+38,1.12187000e+38,1.12474000e+38,1.12741000e+38,1.12990000e+38,1.12974000e+38,1.13455000e+38,1.13855000e+38,1.14148000e+38,1.14290000e+38,1.14517000e+38,1.14991000e+38,1.15660000e+38,1.16157000e+38,1.16458000e+38,1.16948000e+38,1.17733000e+38,1.18837000e+38,1.19252000e+38,1.20004000e+38,1.21036000e+38,1.22540000e+38,1.23745000e+38,1.24786000e+38,1.26594000e+38,1.28844000e+38,1.31249000e+38,1.33444000e+38,1.36597000e+38,1.44921000e+38,1.49112000e+38,1.49718000e+38,1.55397000e+38,1.62577000e+38,1.69828000e+38,1.80167000e+38,1.92797000e+38,2.08577000e+38,2.62165000e+38,3.94649000e+37,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.39607000e+38,1.39715000e+38,1.39731000e+38,1.39799000e+38,1.39993000e+38,1.40113000e+38,1.40344000e+38,1.40557000e+38,1.40777000e+38,1.40948000e+38,1.41274000e+38,1.41833000e+38,1.42314000e+38,1.42790000e+38,1.43043000e+38,1.43876000e+38,1.44911000e+38,1.45803000e+38,1.46609000e+38,1.47067000e+38,1.49371000e+38,1.50949000e+38,1.52287000e+38,1.53561000e+38,1.56851000e+38,1.59498000e+38,1.61027000e+38,1.63368000e+38,1.68753000e+38,1.72892000e+38,1.76250000e+38,1.80694000e+38,1.90279000e+38,1.92152000e+38,2.04236000e+38,1.94228000e+38,2.36280000e+38,2.79901000e+38,3.28639000e+38,1.69063000e+28,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.28120000e+38,1.28241000e+38,1.28008000e+38,1.29275000e+38,1.28421000e+38,1.28351000e+38,1.29429000e+38,1.28507000e+38,1.30775000e+38,1.29565000e+38,1.28872000e+38,1.31516000e+38,1.29670000e+38,1.33271000e+38,1.32008000e+38,1.59893000e+38,1.35172000e+38,1.62482000e+38,1.37956000e+38,1.69899000e+38,1.71843000e+38,1.73476000e+38,1.75831000e+38,1.77395000e+38,1.79516000e+38,1.82769000e+38,1.85447000e+38,1.89381000e+38,1.93669000e+38,1.98321000e+38,2.04235000e+38,2.10767000e+38,2.19599000e+38,2.23987000e+38,2.27953000e+38,2.13780000e+38,2.76965000e+38,3.29543000e+38,1.28561000e+38,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.46666000e+38,1.48266000e+38,1.47233000e+38,1.47448000e+38,1.49656000e+38,1.47753000e+38,1.48915000e+38,1.48789000e+38,1.48428000e+38,1.50901000e+38,1.49724000e+38,1.50463000e+38,1.53277000e+38,1.50906000e+38,1.53544000e+38,1.52924000e+38,1.54038000e+38,1.57455000e+38,1.55430000e+38,1.59131000e+38,1.58577000e+38,1.61356000e+38,1.62486000e+38,1.64419000e+38,1.69392000e+38,1.68596000e+38,1.74273000e+38,2.15225000e+38,2.21653000e+38,2.26535000e+38,2.33372000e+38,2.41215000e+38,2.52551000e+38,2.62037000e+38,2.46241000e+38,2.61688000e+38,3.18312000e+38,3.94902000e+38,1.44292000e+35,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.70529000e+38,1.72057000e+38,1.71301000e+38,1.71242000e+38,1.73618000e+38,1.71353000e+38,1.72757000e+38,1.73306000e+38,1.72391000e+38,1.74716000e+38,1.73775000e+38,1.74394000e+38,1.76085000e+38,1.74971000e+38,1.77376000e+38,1.77525000e+38,1.78219000e+38,1.80589000e+38,1.79983000e+38,1.83501000e+38,1.83586000e+38,1.86085000e+38,1.88455000e+38,1.89599000e+38,1.94982000e+38,1.94814000e+38,2.00407000e+38,2.03680000e+38,2.08314000e+38,2.15198000e+38,2.70145000e+38,2.81748000e+38,2.93646000e+38,3.07117000e+38,2.87269000e+38,3.08640000e+38,4.07163000e+38,4.78707000e+38,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.72174000e+38,1.73703000e+38,1.73062000e+38,1.72969000e+38,1.75069000e+38,1.97172000e+38,1.98331000e+38,1.99559000e+38,1.98227000e+38,2.00487000e+38,2.00243000e+38,2.00383000e+38,2.03285000e+38,2.01398000e+38,2.03652000e+38,2.04863000e+38,2.04638000e+38,2.08571000e+38,2.07514000e+38,2.10382000e+38,2.13881000e+38,2.13139000e+38,2.18201000e+38,2.18027000e+38,2.23069000e+38,2.27887000e+38,2.29137000e+38,2.36887000e+38,2.39098000e+38,2.49389000e+38,2.53911000e+38,2.66968000e+38,3.38931000e+38,3.26747000e+38,3.34024000e+38,4.01233000e+38,4.47666000e+38,1.81212000e+37,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
